box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
-0.266,0.064,0.138,0.13,0.122,0.124,-10.0,-10.0,0.0,0.0,-0.35,0.15,5.882,26.471,0,-50.0
-0.266,0.064,0.138,0.13,0.115,0.177,-0.234,0.061,0.122,0.124,-0.25,0.25,-7.099,14.834,-30.0,-50.0
0.442,0.094,0.162,0.19,0.191,0.132,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.95,-6.895,5.175,0,-50.0
0.442,0.094,0.162,0.19,0.167,0.184,-0.103,0.049,0.191,0.132,-0.04999999999999999,0.45,-5.21,7.982,0,-50.0
-0.24,0.065,0.156,0.131,0.191,0.199,-10.0,-10.0,0.0,0.0,-0.25,0.25,22.959,64.932,-30.0,-50.0
-0.285,0.065,0.156,0.131,0.177,0.187,-0.247,0.099,0.191,0.199,-0.25,0.25,-0.445,15.925,0,-50.0
0.427,0.068,0.105,0.137,0.157,0.151,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.95,0.516,17.527,0,-50.0
0.426,0.068,0.105,0.137,0.123,0.128,0.141,0.075,0.157,0.151,0.15000000000000002,0.65,4.852,24.754,0,-50.0
-0.15,0.062,0.169,0.126,0.121,0.14,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,49.531,82.553,0,0
-0.15,0.062,0.169,0.126,0.183,0.1,-0.149,0.195,0.121,0.14,-0.15000000000000002,0.35,-3.112,11.479,0,-50.0
-0.15,0.091,0.119,0.184,0.154,0.173,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,-1.819,13.635,0,-50.0
-0.152,0.091,0.119,0.184,0.116,0.168,-0.594,0.049,0.154,0.173,-0.5,0.0,-4.478,9.202,0,-50.0
0.357,0.074,0.118,0.15,0.131,0.177,-10.0,-10.0,0.0,0.0,0.35,0.85,11.196,35.328,0,-50.0
0.356,0.074,0.118,0.15,0.164,0.165,0.474,0.088,0.131,0.177,0.4,0.9,3.71,22.85,0,-50.0
-0.312,0.054,0.139,0.11,0.148,0.14,-10.0,-10.0,0.0,0.0,-0.35,0.15,-7.166,14.723,-30.0,-50.0
0.411,0.069,0.139,0.11,0.139,0.105,-0.397,0.069,0.148,0.14,-0.25,0.25,-6.061,6.564,0,-50.0
-0.179,0.05,0.145,0.102,0.107,0.141,-10.0,-10.0,0.0,0.0,-0.2,0.3,-4.915,8.474,0,-50.0
-0.179,0.05,0.145,0.102,0.131,0.1,0.188,0.049,0.107,0.141,0.09999999999999998,0.6,-6.511,5.814,0,-50.0
0.174,0.097,0.178,0.196,0.195,0.167,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.65,52.052,86.754,0,0
0.174,0.097,0.178,0.196,0.117,0.145,0.15,0.279,0.195,0.167,0.15000000000000002,0.65,43.678,72.798,0,0
-0.027,0.079,0.128,0.16,0.101,0.172,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.45,49.216,82.027,0,0
-0.027,0.079,0.128,0.16,0.101,0.137,-0.049,0.245,0.101,0.172,-0.04999999999999999,0.45,26.619,71.033,-30.0,-50.0
0.115,0.06,0.101,0.121,0.199,0.127,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.65,44.769,74.616,0,0
0.115,0.06,0.101,0.121,0.152,0.192,0.149,0.184,0.199,0.127,0.15000000000000002,0.65,43.245,72.076,0,0
0.041,0.056,0.156,0.113,0.196,0.11,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,52.189,86.983,0,0
0.04,0.056,0.156,0.113,0.197,0.11,0.049,0.167,0.196,0.11,0.050000000000000044,0.55,50.173,83.622,0,0
0.078,0.058,0.102,0.117,0.178,0.109,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,45.536,75.894,0,0
0.078,0.058,0.102,0.117,0.172,0.123,0.05,0.171,0.178,0.109,0.050000000000000044,0.55,46.401,77.336,0,0
0.491,0.074,0.196,0.15,0.126,0.195,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.95,42.163,70.273,0,0
0.491,0.074,0.196,0.15,0.164,0.129,0.444,0.247,0.126,0.195,0.44999999999999996,0.95,39.068,65.114,0,0
-0.334,0.096,0.176,0.193,0.16,0.197,-10.0,-10.0,0.0,0.0,-0.35,0.15,8.096,23.494,-30.0,0
-0.29,0.049,0.176,0.193,0.163,0.113,-0.395,0.098,0.16,0.197,-0.45,0.05,11.178,18.631,0,0
0.122,0.068,0.116,0.137,0.113,0.195,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,-2.473,12.544,0,-50.0
0.122,0.068,0.116,0.137,0.137,0.175,0.421,0.056,0.113,0.195,0.35,0.85,-0.419,15.967,0,-50.0
0.288,0.071,0.151,0.144,0.122,0.129,-10.0,-10.0,0.0,0.0,0.25,0.75,46.674,77.791,0,0
0.288,0.071,0.151,0.144,0.133,0.162,0.25,0.208,0.122,0.129,0.25,0.75,43.207,72.013,0,0
-0.442,0.067,0.163,0.135,0.117,0.136,-10.0,-10.0,0.0,0.0,-0.5,0.0,-1.144,24.759,-30.0,-50.0
-0.523,0.049,0.163,0.135,0.147,0.17,-0.454,0.067,0.117,0.136,-0.5,0.0,-3.389,11.018,0,-50.0
0.283,0.087,0.193,0.176,0.163,0.153,-10.0,-10.0,0.0,0.0,0.25,0.75,-9.999,0.001,0,-50.0
53.998,0.087,0.193,0.176,0.167,0.103,0.704,0.049,0.163,0.153,0.4,0.9,-9.998,0.002,0,-50.0
0.061,0.079,0.104,0.16,0.132,0.124,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,14.039,40.066,0,-50.0
0.06,0.079,0.104,0.16,0.156,0.188,0.087,0.061,0.132,0.124,0.050000000000000044,0.55,20.902,34.837,0,0
0.343,0.082,0.105,0.165,0.156,0.129,-10.0,-10.0,0.0,0.0,0.35,0.85,46.877,78.129,0,0
0.342,0.082,0.105,0.165,0.18,0.1,0.348,0.229,0.156,0.129,0.35,0.85,42.86,71.434,0,0
0.05,0.051,0.167,0.103,0.134,0.129,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,-4.423,9.294,0,-50.0
0.049,0.051,0.167,0.103,0.148,0.154,0.331,0.064,0.134,0.129,0.25,0.75,-2.351,12.748,0,-50.0
0.101,0.078,0.19,0.158,0.172,0.165,-10.0,-10.0,0.0,0.0,0.09999999999999998,0.6,52.7,87.835,0,0
0.1,0.078,0.19,0.158,0.108,0.158,0.1,0.24,0.172,0.165,0.050000000000000044,0.55,11.414,35.691,0,-50.0
-0.12,0.087,0.197,0.176,0.131,0.114,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,-0.305,16.158,0,-50.0
-0.12,0.087,0.197,0.176,0.187,0.158,-0.33,0.049,0.131,0.114,-0.35,0.15,-6.259,16.234,-30.0,-50.0
-0.206,0.058,0.158,0.118,0.175,0.111,-10.0,-10.0,0.0,0.0,-0.2,0.3,1.736,19.561,0,-50.0
-0.207,0.058,0.158,0.118,0.129,0.122,-0.505,0.055,0.175,0.111,-0.5,0.0,-3.34,11.099,0,-50.0
-0.071,0.078,0.113,0.158,0.137,0.165,-10.0,-10.0,0.0,0.0,-0.04999999999999999,0.45,-7.147,4.754,0,-50.0
-0.072,0.078,0.113,0.158,0.172,0.187,0.374,0.068,0.137,0.165,0.25,0.75,-6.289,6.185,0,-50.0
0.044,0.087,0.101,0.176,0.167,0.126,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,11.062,35.104,0,-50.0
0.043,0.087,0.101,0.176,0.152,0.129,0.087,0.062,0.167,0.126,0.050000000000000044,0.55,21.354,35.591,0,0
-0.17,0.051,0.111,0.103,0.155,0.165,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,7.768,29.614,0,-50.0
-0.173,0.051,0.111,0.103,0.188,0.18,0.093,0.049,0.155,0.165,0.050000000000000044,0.55,-3.554,10.743,0,-50.0
0.179,0.087,0.119,0.176,0.122,0.156,-10.0,-10.0,0.0,0.0,0.15000000000000002,0.65,46.604,77.674,0,0
0.178,0.087,0.119,0.176,0.14,0.175,0.149,0.253,0.122,0.156,0.15000000000000002,0.65,41.96,69.934,0,0
0.371,0.092,0.105,0.186,0.134,0.11,-10.0,-10.0,0.0,0.0,0.35,0.85,47.466,79.111,0,0
0.37,0.092,0.105,0.186,0.193,0.114,0.349,0.24,0.134,0.11,0.35,0.85,38.13,63.551,0,0
-0.134,0.098,0.166,0.197,0.183,0.166,-10.0,-10.0,0.0,0.0,-0.15000000000000002,0.35,19.445,42.409,-30.0,0
-0.108,0.049,0.166,0.197,0.112,0.177,-0.15,0.082,0.183,0.166,-0.15000000000000002,0.35,-3.334,11.109,0,-50.0
0.071,0.097,0.122,0.195,0.107,0.166,-10.0,-10.0,0.0,0.0,0.050000000000000044,0.55,-5.299,7.834,0,-50.0
0.069,0.097,0.122,0.195,0.138,0.131,-0.339,0.053,0.107,0.166,-0.25,0.25,-9.937,10.105,-30.0,-50.0
0.462,0.098,0.14,0.197,0.149,0.175,-10.0,-10.0,0.0,0.0,0.44999999999999996,0.95,-4.067,9.887,0,-50.0
0.461,0.098,0.14,0.197,0.154,0.102,0.079,0.074,0.149,0.175,0.15000000000000002,0.65,-2.347,12.754,0,-50.0
-0.245,0.083,0.124,0.167,0.182,0.119,-10.0,-10.0,0.0,0.0,-0.25,0.25,25.854,53.09,-30.0,0
