box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
0.268,0.097,0.165,0.196,0.191,0.185,-10.0,-10.0,0.0,0.0,0.1,0.5,31.595,69.326,0,-50.0
0.267,0.097,0.165,0.196,0.127,0.18,-0.041,0.095,0.191,0.185,0.45,0.85,30.018,66.698,0,-50.0
-0.476,0.05,0.186,0.102,0.176,0.152,-10.0,-10.0,0.0,0.0,0.4,0.0,-3.605,10.657,0,-50.0
-0.478,0.05,0.186,0.102,0.17,0.186,0.249,0.075,0.176,0.152,0.0,0.0,-3.584,10.693,0,-50.0
0.356,0.062,0.123,0.126,0.185,0.156,-10.0,-10.0,0.0,0.0,0.1,0.85,30.725,67.875,0,-50.0
0.355,0.062,0.123,0.126,0.196,0.142,0.098,0.077,0.185,0.156,-0.45,0.9,16.812,44.688,0,-50.0
0.406,0.055,0.134,0.112,0.115,0.19,-10.0,-10.0,0.0,0.0,0.0,0.5,11.423,35.706,0,-50.0
0.405,0.055,0.134,0.112,0.106,0.105,0.251,0.057,0.115,0.19,-0.2,0.25,-9.454,10.909,-30.0,-50.0
0.27,0.065,0.194,0.131,0.192,0.113,-10.0,-10.0,0.0,0.0,0.15,0.45,28.875,64.792,0,-50.0
0.264,0.065,0.194,0.131,0.108,0.128,-0.056,0.056,0.192,0.113,0.4,0.15,12.483,47.472,-30.0,-50.0
-0.3,0.093,0.151,0.187,0.18,0.14,-10.0,-10.0,0.0,0.0,0.15,1.0,16.887,44.812,0,-50.0
-0.301,0.093,0.151,0.187,0.143,0.162,0.148,0.069,0.18,0.14,0.35,0.85,18.86,48.101,0,-50.0
-0.371,0.082,0.12,0.165,0.123,0.118,-10.0,-10.0,0.0,0.0,0.3,0.65,5.377,25.63,0,-50.0
-0.373,0.082,0.12,0.165,0.127,0.158,0.299,0.058,0.123,0.118,0.05,0.85,13.62,39.368,0,-50.0
0.077,0.086,0.18,0.174,0.11,0.191,-10.0,-10.0,0.0,0.0,0.0,0.6,37.946,63.245,0,0
0.079,0.086,0.18,0.174,0.137,0.181,-0.122,0.087,0.11,0.191,0.0,0.7,26.456,60.761,0,-50.0
-0.319,0.05,0.187,0.102,0.142,0.179,-10.0,-10.0,0.0,0.0,-0.4,0.95,36.947,61.579,0,0
-0.319,0.05,0.187,0.102,0.114,0.175,-0.514,0.087,0.142,0.179,-0.45,0.85,21.739,52.899,0,-50.0
0.215,0.089,0.187,0.18,0.188,0.108,-10.0,-10.0,0.0,0.0,-0.35,0.25,13.132,38.554,0,-50.0
0.214,0.089,0.187,0.18,0.153,0.111,-0.352,0.053,0.188,0.108,0.1,0.5,18.69,47.818,0,-50.0
0.211,0.076,0.105,0.153,0.128,0.111,-10.0,-10.0,0.0,0.0,-0.3,0.7,8.434,30.724,0,-50.0
0.21,0.076,0.105,0.153,0.183,0.134,-0.3,0.055,0.128,0.111,0.15,0.75,16.499,44.165,0,-50.0
0.025,0.086,0.175,0.173,0.146,0.146,-10.0,-10.0,0.0,0.0,-0.4,0.6,19.98,49.967,0,-50.0
0.024,0.086,0.175,0.173,0.187,0.19,-0.401,0.072,0.146,0.146,0.25,0.2,19.575,49.293,0,-50.0
0.461,0.098,0.103,0.198,0.126,0.191,-10.0,-10.0,0.0,0.0,-0.15,0.6,8.043,30.072,0,-50.0
0.46,0.098,0.103,0.198,0.104,0.128,-0.218,0.095,0.126,0.191,-0.1,0.25,0.074,26.791,-30.0,-50.0
0.223,0.06,0.199,0.122,0.146,0.139,-10.0,-10.0,0.0,0.0,0.1,0.6,37.751,79.586,0,-50.0
0.223,0.06,0.199,0.122,0.138,0.177,0.027,0.072,0.146,0.139,0.0,0.35,30.406,50.678,0,0
-0.422,0.096,0.116,0.193,0.104,0.19,-10.0,-10.0,0.0,0.0,-0.05,0.4,16.365,43.942,0,-50.0
-0.423,0.096,0.116,0.193,0.187,0.185,-0.052,0.094,0.104,0.19,-0.35,0.95,34.29,73.817,0,-50.0
0.486,0.061,0.178,0.123,0.192,0.131,-10.0,-10.0,0.0,0.0,-0.25,0.65,12.302,37.17,0,-50.0
0.484,0.061,0.178,0.123,0.169,0.183,-0.291,0.065,0.192,0.131,-0.05,0.1,-2.277,12.871,0,-50.0
0.084,0.058,0.198,0.117,0.104,0.195,-10.0,-10.0,0.0,0.0,0.4,0.1,-0.505,15.825,0,-50.0
0.082,0.058,0.198,0.117,0.198,0.119,0.452,0.097,0.104,0.195,-0.45,0.85,0.423,17.372,0,-50.0
0.303,0.071,0.151,0.144,0.123,0.116,-10.0,-10.0,0.0,0.0,-0.4,0.4,7.517,29.196,0,-50.0
0.291,0.071,0.151,0.144,0.119,0.164,-0.4,0.057,0.123,0.116,0.2,0.3,-0.438,9.27,-30.0,0
-0.292,0.05,0.119,0.101,0.122,0.124,-10.0,-10.0,0.0,0.0,0.4,0.6,5.925,26.543,0,-50.0
-0.292,0.05,0.119,0.101,0.152,0.193,0.261,0.06,0.122,0.124,0.45,0.2,-3.433,20.944,-30.0,-50.0
-0.141,0.049,0.146,0.151,0.11,0.135,-10.0,-10.0,0.0,0.0,0.05,0.05,13.629,22.715,0,0
-0.434,0.075,0.146,0.151,0.164,0.19,0.253,0.054,0.11,0.135,-0.15,0.05,-13.385,4.357,-30.0,-50.0
0.319,0.049,0.173,0.132,0.19,0.151,-10.0,-10.0,0.0,0.0,0.1,0.2,9.666,26.111,-30.0,0
0.32,0.049,0.173,0.132,0.152,0.125,0.098,0.075,0.19,0.151,0.35,0.6,10.213,33.689,0,-50.0
-0.121,0.085,0.125,0.171,0.189,0.117,-10.0,-10.0,0.0,0.0,0.2,0.25,20.71,51.184,0,-50.0
-0.122,0.085,0.125,0.171,0.126,0.165,0.197,0.058,0.189,0.117,0.2,0.9,26.047,43.413,0,0
