box_0_x,box_0_z,box_0_l,box_0_h,box_c_l,box_c_h,box_1_x,box_1_z,box_1_l,box_1_h,a_x,a_z,reward,efficiency,collision_penalty,stack_penalty
0.007,0.06,0.154,0.121,0.146,0.102,0.029,0.089,0.158,0.18,0.0,0.452,-3.047,44.921,-100.0,-50.0
0.271,0.085,0.145,0.171,0.121,0.155,-10.0,-10.0,0.0,0.0,0.238,0.375,47.744,79.574,0,0
0.271,0.085,0.145,0.171,0.129,0.152,0.247,0.248,0.121,0.155,0.239,0.527,44.146,73.577,0,0
-0.048,0.07,0.157,0.141,0.139,0.105,-10.0,-10.0,0.0,0.0,-0.06,0.295,10.479,67.466,-100.0,-50.0
-0.045,0.07,0.157,0.141,0.124,0.165,-0.051,0.049,0.139,0.105,-0.055,0.317,-10.605,32.324,-100.0,-50.0
-0.162,0.051,0.175,0.103,0.132,0.11,-10.0,-10.0,0.0,0.0,-0.187,0.262,25.372,75.62,-100.0,0
-0.16,0.051,0.175,0.103,0.129,0.151,-0.189,0.157,0.132,0.11,-0.193,0.413,37.692,62.821,0,0
-0.138,0.05,0.111,0.101,0.162,0.175,-10.0,-10.0,0.0,0.0,-0.138,0.325,52.404,87.34,0,0
-0.138,0.05,0.111,0.101,0.188,0.192,-0.133,0.188,0.162,0.175,-0.137,0.517,49.445,82.409,0,0
-0.433,0.052,0.188,0.105,0.187,0.171,-10.0,-10.0,0.0,0.0,-0.432,0.325,56.166,93.611,0,0
-0.434,0.052,0.188,0.105,0.126,0.158,-0.432,0.19,0.187,0.171,-0.461,0.483,47.809,79.682,0,0
-0.19,0.05,0.117,0.102,0.17,0.132,-10.0,-10.0,0.0,0.0,-0.19,0.283,51.04,85.068,0,0
-0.19,0.05,0.117,0.102,0.168,0.149,-0.186,0.167,0.17,0.132,-0.189,0.432,51.502,85.837,0,0
0.301,0.095,0.136,0.192,0.192,0.18,-10.0,-10.0,0.0,0.0,0.301,0.421,50.061,83.435,0,0
0.301,0.095,0.136,0.192,0.193,0.186,0.301,0.281,0.192,0.18,0.3,0.607,50.443,84.072,0,0
0.43,0.07,0.167,0.141,0.132,0.125,-10.0,-10.0,0.0,0.0,0.44,0.315,52.503,87.506,0,0
0.429,0.07,0.167,0.141,0.137,0.137,0.439,0.203,0.132,0.125,0.44,0.452,45.356,75.594,0,0
0.428,0.057,0.166,0.116,0.15,0.111,-10.0,-10.0,0.0,0.0,0.421,0.276,31.781,86.303,-100.0,0
0.424,0.057,0.166,0.116,0.102,0.172,0.426,0.171,0.15,0.111,0.374,0.448,37.993,63.322,0,0
0.108,0.069,0.186,0.139,0.165,0.177,-10.0,-10.0,0.0,0.0,0.097,0.365,54.178,90.298,0,0
0.107,0.069,0.186,0.139,0.194,0.125,0.098,0.227,0.165,0.177,0.097,0.49,48.893,81.489,0,0
-0.276,0.082,0.167,0.165,0.102,0.125,-10.0,-10.0,0.0,0.0,-0.28,0.339,48.838,81.397,0,0
-0.277,0.082,0.167,0.165,0.173,0.19,-0.276,0.227,0.102,0.125,-0.279,0.529,46.411,77.353,0,0
-0.346,0.091,0.159,0.184,0.168,0.163,-10.0,-10.0,0.0,0.0,-0.346,0.396,57.345,95.576,0,0
-0.347,0.091,0.159,0.184,0.105,0.12,-0.341,0.265,0.168,0.163,-0.403,0.516,19.266,65.445,-100.0,0
-0.28,0.096,0.102,0.194,0.19,0.179,-10.0,-10.0,0.0,0.0,-0.279,0.422,44.347,73.913,0,0
